Team,Player,Goals,URL
Blazers Hockey Club,Alice Wanjiru,0,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Amanda Ijai,1,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Angeline Oketch,0,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Audrey Omaido,3,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Aurelia Omaido,1,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Aurelia Opondo,1,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Beryl Achieng,0,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Beverly Akoth,0,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Beverlyne Akoth,0,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Carol Guchu,6,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Charlene Sydney,1,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Chebet Namureng,0,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Georgina Lumumba,1,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Joan Anjao,2,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Lucy Wangeci,0,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Margaret Nyawera,0,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Marina Merae,1,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Maureen Okumu,1,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Miriam Mwangi,0,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Pauline Ochieng,0,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Purity Odinga,1,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Rachel Ousa,0,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Teresa Juma,1,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Terry Juma,1,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Tracy Karanja,0,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
Blazers Hockey Club,Vivian Onyango,1,https://www.kenyahockeyunion.org/joomsport_team/blazers-hockey-club/
USIU – A Ladies,Agriphinnah M,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Beatrice Mbugua,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Brandy Wakhisi,1,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Caroline Mutheki,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Faith Atieno,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Faith Kimwate,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Faith Osio,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Grace Akumu,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Grace Makoha,1,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Harriet Omindi,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Harriet Omondi,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Irene Sendi,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Irene Senoi,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Janeth Velma,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Jasmine Mutakha,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Joy jojo,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Judy Abayo,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Linda Mahazi,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Lucy Daisy,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Lynn Mwangi,5,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Makena Fiona,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Mary Adhiambo,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Naom Kemunto,3,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Natasha Nyokabi,1,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Phyna Misoi,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Rayana Wairimu,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Redempta Wambalaba,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Rendy Wangui,1,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Rutendo Lauryn,0,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
USIU – A Ladies,Sheila Ndalu,1,https://www.kenyahockeyunion.org/joomsport_team/usiu-a-women/
Lakers Hockey Club,Alice Owiti,3,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Lakers Hockey Club,Becky Quincy,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Lakers Hockey Club,Cindy Osiga,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Lakers Hockey Club,Dalphine Wambaya,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Lakers Hockey Club,Debra Otieno,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Lakers Hockey Club,Diana Namarome,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Lakers Hockey Club,Dulo Peris,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Lakers Hockey Club,Faith Amondi,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Lakers Hockey Club,Jane Andala,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Lakers Hockey Club,Joan Ngiye,1,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Lakers Hockey Club,Joan Ngiye,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Lakers Hockey Club,Martha Masibo,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Lakers Hockey Club,Mary Ann,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Lakers Hockey Club,Maryanne Lunyasi,1,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Lakers Hockey Club,Maureen Achieng,1,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Lakers Hockey Club,Maurine Korir,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Lakers Hockey Club,Maurine Owiti,1,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Lakers Hockey Club,Melisa Otengo,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Lakers Hockey Club,Millicent Odhiambo,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Lakers Hockey Club,Odiwuor Maurine,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Lakers Hockey Club,Owiti Alice,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Lakers Hockey Club,Owiti Maurine,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Lakers Hockey Club,Sarah auma,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Lakers Hockey Club,Vivian Juma,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Lakers Hockey Club,Winnie Wanga,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club/
Strathmore University Ladies,Angela Wema,1,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Barbra Atigo,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Diana Awino,2,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Diana Awino,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Elsie Jemutai,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Esther Kadenyi,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Grace Bwire,4,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Grace Bwire,3,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Jacinta Opondo,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Jeriah Onsare,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Lillian Wesonga,1,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Maureen Ongoche,3,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Maureen Ongoche,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Melvin Achieng,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Molvine Maloba,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Nancy Oduori,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Naomi Achieng,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Nichole Joy,2,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Nicole Joy,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Racheal Khamala,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Rebecca Nasambu,1,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Rita Atieno,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Sandra Auma,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Sharry Dione,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Venessa Sudi,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Wendy Awino,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Amira Sailors Hockey Club,Beryl Atieno,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Brenda Omaido,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Bridie Naliaka,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Carol Njoki,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Caroline Njoki,1,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Cynthia Kiiru,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Cynthia Walucho,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Daisy Odera,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Dominic Kremer,1,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Dominic Lotte,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Elizabeth Ngombo,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Elsie Jemutai,1,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Espirancer Wanjiku,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Felister Njoki,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Gilly Okumu,2,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Jedida Zawadi,1,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Leah Omwandho,1,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Lina Anzala,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Linah Anzala,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Linda Ayodi,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Linet Lusinde,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Lucky Adhiambo,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Lucky Amoth,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Margaret Macharia,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Maroline Wabomba,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Marolyne Waboliba,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Marryanne Wanjiru,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Mary Ajuoga,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Monicah Kitui,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Olimpia Chepchumba,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Prudence Wasilwa,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Queenter Iravoga,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Samantha Awuor,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Samantha Odhil,1,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Sanda Vadati,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Sandra Padera,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Sandra Vodoti,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Sarah Bonareri,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Shalyn Nabifo,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Sheila Chebet,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Shillah Chebet,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,stephany Achieng,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Stephey Achieng,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Valence Akinyi,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Valentine Akinyi,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Vivianne Joanne,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Vodoyi Sandra,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Yvette Kanyadong,2,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Yvonne Madowo,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Kisumu Queens,Abigael Sirengo,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Angella Akello,2,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Angella Akelo,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Beryl Achieng,1,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Beryl Achieng,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Christine Omondi,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Elsa Awuor,1,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Elsa Odinga,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Esther Juma,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Esther Kadenyi,1,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Esther Nakami,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Eunice Anyango,1,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Grace Wangui,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Hilda Jepleting,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Jan Jelimo,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Ranga Daughty,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Sally Nakosi,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Sandra Jepkorir,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Sharon Simiyu,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Sophia Hussein,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Tracy Ilusa,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
UON Ladies,Agunda Catherine,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Catherine Agunda,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Clementine Nyongesa,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Clementine Sims,1,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Cynthia Ejai,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Daisy Kerubo,1,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Daisy Kerubo,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Damaris Kambua,1,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Damaris Kioko,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Delta Abdulaziz,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Eddah Mbabu,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Emma Otieno,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Jane Kiango,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Jane Mango,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Josephine Muthoni,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Millicent Atako,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Millicent Ayako,2,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Mitchelle Akoth,1,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Nanjala Simiyu,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Noela Kimathi,1,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Rachael Wangui,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Sharon Odinga,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Sharon Oduka,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Sharon Otieno,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
